Courtroom Lobby ~ Beginning Overture	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/h29zK6_VstU
Trial	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/UEGVxLs6Sr0
Logic and Trick	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/GDP4ds-ozOI
Questioning ~ Moderato 2001	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/9_sAzyTCZzQ
Phoenix Wright ~ Objection! 2001	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/ANcuqk7x33o
Questioning ~ Allegro 2001	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/HK2VLhbSaoc
Pressing Pursuit ~ Cornered	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/UxnvGDK0WGM
Telling the Truth 2001	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/0nPfjHuKtw8
Suspense	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/YmYPxdQpwpQ
Pressing Pursuit ~ Cornered - Variation	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/lAWdWk6a2gg
Victory! ~ The First Victory	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/SPOFjeHS_hc
Maya Fey ~ Turnabout Sisters Theme 2001	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/upOhRRYVGkA
Investigation ~ Opening 2001	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/_ItfF7ZGDgE
Detention Center ~ Jailers' Elegy	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/B8eTxPdU4sQ
Dick Gumshoe ~ Detective Gumshoe, Pal	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/pLtzOZe1vZI
Recollection ~ Heartbroken Maya	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/KbFlZQfXFjc
Marvin Grossberg ~ Old Age, Regret, Retribution	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/dr4fdf8F3Yk
Happy People	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/oVbFMCFl9xE
Recollection ~ Light and Shadow of the Film Studio	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/d1JT6ZDqIE0
The Steel Samurai	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/UPdY_f1ybn8
Recollection ~ The DL-6 Incident	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/V32y9gHJP0E
Investigation ~ Core 2001	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/e_FwZ6E5adA
Recollection ~ Class Trial	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/EtMfvQc-Rh8
Turnabout Sisters Ballad	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/Sz-m7l_QoEo
End	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/en8l-_-rBgw
Recollection ~ The SL-9 Incident	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/JMg6N9PuOi8
Ema Skye ~ Turnabout Sisters Theme 2005	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/2FXO-QVjh9g
The Blue Badger ~ I Want to Protect You	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/5_tPakMnuyI
Jake Marshall ~ The Detective from the Wild West	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/obVQPIEPdRU
Damon Gant ~ Swimming, Anyone?	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/HNBhziViepg
Rise from the Ashes - End	Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/ANcWZHFIcIM
Courtroom Lobby ~ Another Overture	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/3tgDWKlJsSM
Trial	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/_HaMSS7-lwQ
Trick and Magic	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/-i5tt2-V2SE
Questioning ~ Moderato 2002	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/lP06Gve7VWg
Phoenix Wright ~ Objection! 2002	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/36pwF_fh5b0
Questioning ~ Allegro 2002	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/gBfFRGY-vto
Pressing Pursuit ~ Cross-Examine	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/7Cl98sQPDhU
Telling the Truth 2002	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/wVkyy04CkTk
Pressing Pursuit ~ Cross-Examine - Variation	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/02oEoK84490
Victory! ~ Another Victory	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/-Q2X1uoWEdI
Maya Fey ~ Turnabout Sisters Theme 2002	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/GjmCbOFI1bk
Investigation ~ Opening 2002	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/f54XlAqBDug
Detention Center ~ Elegy of Surveillance Cameras	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/z6kKqU-FkRc
Psyche-Lock	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/9yA3qrxxues
Kurain Village	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/VXS56M5wLJE
Recollection ~ Scars Etched by Flame	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/72LiIZ3M8jM
Eccentric	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/vYPL7ZN4E_o
Berry Big Circus	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/UjvOaYK7SgM
More Happy People	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/HtlWpGcCl5k
Recollection ~ True Pain	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/sAqnzsnw1m0
Shelly de Killer ~ A Murderous Gentlemans Pleasure	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/Gr4ELHLTV-A
Pearl Fey ~ Pearly Questioning	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/sAM-XMc8OAc
Investigation ~ Middle Stage 2002	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/dcuK7tHFg6M
Great Revival ~ Miles Edgeworth	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/QI55FRv28Kw
Investigation ~ Core 2002	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/jNPkCfUHgtI
Hotline of Fate	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/aC_-WxlTMVQ
Recollection ~ Steel Samurai's Ballad	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/VzW7ou4UaZg
Great Revival ~ Franziska von Karma	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/kkfX4Y-WkDs
End	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/4GeSY3Kkbgc
Prosecutors' Murmur ~ Expecting the Next Meeting	Phoenix Wright: Justice for All	Ace Attorney	https://youtu.be/hNMXmNUKH4s
Courtroom Lobby ~ Neverending Overture	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/QI_0ECz59ug
Trial	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/_TePxy7Hc3M
Questioning ~ Moderato 2004	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/9IoF2nhr1Jk
Phoenix Wright ~ Objection! 2004	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/lpSpJqFVMtc
Questioning ~ Allegro 2004	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/b6pvnwwbNFA
Pressing Pursuit ~ Caught	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/wP1DJ_D4chA
Telling the Truth 2004	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/UtXiYk1WUwQ
Pressing Pursuit ~ Caught - Variation	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/DCm4mlQi4Rc
Victory! Endless Victory	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/Hy-qT6qfZSA
Investigation ~ Opening 2004	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/_6nkTj26ghk
Detention Center ~ Prisoner's Elegy	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/xBk1GIy3m4I
Lordly Tailor Department Store	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/JKXJSVafDag
Mask☆deMasque ~ Pleeeeease Listen!	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/t1rjTDfLhLM
Luke Atmey ~ I Just Want Love	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/QJa9u_5_zK4
Larry Butz ~ When Something Smells, It's Usually Me	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/Ry87VcpXwjo
Godot ~ The Fragrance of Black Coffee	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/2DTjNriHboA
Beauty Hermitage	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/ZI0JFEHElUA
Victor Kudo ~ A Painful Declaration, and a War Song	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/MIQXomPzm2I
Furio Tigre ~ Swingin' Tiger	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/iFQ8wVjTPiE
Recollection ~ You Have Regrets	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/maqy9IuJjCo
Recollection ~ The Scenery Seen from Dusky Bridge	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/76RcshkmOYk
Hazakura Temple	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/yDHWjWSxj2s
Elise Deauxnim ~ Gentle Melody	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/i_t_dhE1zIE
Investigation ~ Middle Stage 2004	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/6TjCzeXciV0
Dahlia Hawthorne ~ Distant Traces of Beauty	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/5quxFte-97o
Recollection ~ The Bitter Taste of Truth	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/S-DHBEW9Lc8
Pressing Pursuit ~ Cornered 2004	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/hU6SWlTmapk
End	Phoenix Wright: Trials and Tribulations	Ace Attorney	https://youtu.be/8bzmOd8KP7c
Courtroom Lobby ~ New Prelude	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/4t7gYBQV_po
Trial	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/w_lPgaV2bXw
Cross Examination ~ Moderate 2007	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/D4ragdexomw
Trance Logic	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/MfG8_1JpEcs
Cross Examination ~ Allegro 2007	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/ZSUD7ccpZx0
Tell the Truth 2007	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/58uoTlVgRNU
Thrill Theme ~ Suspense	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/lUUOVls2GkM
Trucy's Theme ~ Child of Magic	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/nyeM6Kywxp0
Ema Skye ~ Scientific Detective	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/c7rywnWMLyc
Percieve ~ Surging Eyes	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/u6ikBJePm_w
Detention Center ~ Tragicomic Interview	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/ZrZ_pX0rK1M
Eccentric 2007	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/xLYLW8YLQ-8
Investigation ~ Opening 2007	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/mvOZR_ag2Ms
Kitaki Family	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/4Tnc50uX2e4
Recollection ~ A Fate Smeared by Tricks and Gadgets	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/jmZ4NoTDtsQ
Recollection ~ A Hurt Fox	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/AYVPqAmx6jU
The Guitar's Serenade	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/iQbbu_YAt2Y
Troupe Gramarye	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/HP3FMYYb12Q
Ace Attorney 4 ~ End	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/cURga_rrpcc
Solitary Confinement ~ Darkness Theme	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/zAf5yfgICrE
Recollection ~ Forgotten Legend	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/cywf8AbDi_4
Psyche Lock 2007	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/OK5H_1lxENE
Lamiroir ~ Landscape Painter in Sound	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/m5L-2IJPrq4
Investigation ~ Core 2007	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/093VR-LJ6H8
Drew Studio	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/9ExdtJJs11E
We Won the Case! ~ Our Victory	Apollo Justice: Ace Attorney	Ace Attorney	https://youtu.be/cF5z4tmHG68
Logic ~ Truth of the Crime Scene	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/brJeGQeB594
Trick Analyze	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/an_D8LrwWy8
Logic Chess ~ Opening	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/D8vRTuYhN1M
Confrontation ~ Moderato 2011	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/GZ9EW272TRA
Miles Edgeworth ~ Objection! 2011	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/WqST5c8_L8o
Confess the Truth 2011	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/TLjV1qL3Gd4
Investigation ~ Middlegame 2011	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/8IWSvl2SUVY
Raymond Shields ~ Joking Motive	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/Ul5vjkYMqMg
Sebastian Debeste ~ First-Class Reasoning	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/oD_mAu_0l-8
Confrontation ~ Allegro 2011	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/NDGYy9y6A5c
Justine Courtney ~ Goddess of Law	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/J0AByfS8E-0
Prosecutorial Investigation Committee ~ Rigorous Justice	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/KT75V6m7uUc
Lamenting People	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/-ZdSk37qd6k
Strange People	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/ZoyCfawMScA
Reproducing the Scene ~ The Gentleman Thief's Secret Weapon 2011	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/ZW2E-mzE2LE
Investigation ~ Core 2011	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/2P7_piv0HGA
Patricia Roland ~ Hug and Kiss	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/tX4aNNVgJts
Sirhan Dogen ~ Tone of an Assassin	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/3yFymnahecY
Confrontation ~ Presto 2011	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/dBymcg6lDWY
Pursuit ~ Wanting to Find the Truth	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/AVA2z_zbWwA
Gregory Edgeworth ~ A Defense Attorney's Knowledge	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/bwkZoJ-WO2M
Jeffrey Master ~ Sweet Happiness	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/Es03S2ZvIZk
Restless People	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/M3p1yl_N-wg
Reminiscence ~ IS-7 Incident	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/m0JEmrfrtuQ
Trick Break	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/m_rXxSd8wso
Katherine Hall ~ Sweet Dance	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/H0G4uTBgcyU
Dane Gustavia ~ Brandished Flavor	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/cmTyLRbgmy4
Trifle of Fate	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/uI0KEvRsGtA
Reminiscence ~ The Girl's Lost Memories	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/g1e1EFqVIj4
Bonds ~ A Heart that Believes	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/5E6ZL5Y44EM
John Marsh ~ Pointed Age	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/mS6ceDuYKn4
The Mighty Moozilla	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/QLaUS3ItIdo
Reminiscence ~ The Fall of the House of Lang	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/QkXn8XhXglc
Logic Chess ~ Endgame	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/UD2sCdQZ3Ek
Sebastian Debeste ~ First-Class Farewell	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/yIenrJpjPps
Zheng Fa ~ Land of the Phoenix	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/WlpXqyYk-Rc
Reminiscence ~ SS-5 Incident	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/bfmA70XK0uw
Solution! Calm Moment	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/34mjLPPeGuo
Prosecutor's Murmur ~ Each One's Path	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/TvgmK_6VwpI
Gyakuten Kenji 2 ~ Great Revival	Ace Attorney Investigations 2	Ace Attorney	https://youtu.be/LDDziqDSNFk
Main Theme	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/yz0-xcOY_8c
Professor Layton's Theme	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/uiCf_Urxggc
About Town	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/yIzrWD9BArY
Bewitching Puzzles	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/IZTAkpQFzy8
An Uneasy Atmosphere	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/nNMot7V0v_4
A Strange Story	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/iITPvwDLGuM
More Puzzles	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/_WOON2SL9C0
Suspense	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/ofVMdUFXei0
Crisis	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/C249zaNASM0
Labyrinthia	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/khyiGtVh4PA
A Pleasant Afternoon	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/9z9C1cmB9rI
The Dark Forest	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/frOTy-wwPr0
After Hours	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/KWWqrW-3VCg
Quiet Moments	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/jG-cO1zylOs
Puzzle Deductions	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/h3Ysg4Tlu-4
The Professor's Deductions	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/HNZlKL1X70U
Tavern	Professor Layton vs. Phoenix Wright: Ace Attorney	Ace Attorney	https://youtu.be/TQ0FNgZR0mM
